declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
AL-SOE-2019-01-30-termination-of-state-of-emergency-winter-weather,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Winter Weather,2019-01-30,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2019/01/Winter-Weather-State-of-Emergency-Termination-20190130.pdf,https://governor.alabama.gov/newsroom/2019/01/termination-of-state-of-emergency-winter-weather-2/
AL-SOE-2019-01-28-state-of-emergency-winter-weather,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Winter Weather,2019-01-28,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2019/01/Winter-Weather-State-of-Emergency-20190128.pdf,https://governor.alabama.gov/newsroom/2019/01/state-of-emergency-winter-weather/
AL-SOE-2018-12-14-extension-of-transportation-waiver-for-state-of-emergenc,AL,Kay Ivey,,emergency_declaration,extension,Extension of Transportation Waiver for State of Emergency: Hurricane Michael,2018-12-14,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/12/2018-12-14_Transportation-Waiver-Extension.pdf,https://governor.alabama.gov/newsroom/2018/12/extension-of-transportation-waiver-for-hurricane-michael-state-of-emergency/
AL-SOE-2018-12-11-extension-of-actual-expense-reimbursement-for-state-of-e,AL,Kay Ivey,,emergency_declaration,extension,Extension of Actual Expense Reimbursement for State of Emergency: Hurricane Michael,2018-12-11,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/12/2018-12-11_Actual-Expense-Reimbursement-Extension-Hurricane-Michael-002.pdf,https://governor.alabama.gov/newsroom/2018/12/extension-of-actual-expense-reimbursement-for-hurricane-michael-state-of-emergency/
AL-EO-716,AL,Kay Ivey,716,executive_order,administrative,EXECUTIVE ORDER NO. 716 — 20181015_084625,2018-10-15,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/10/20181015_084625.pdf,https://governor.alabama.gov/newsroom/2018/10/executive-order-no-716/
AL-SOE-2018-10-11-supplemental-state-of-emergency-hurricane-michael,AL,Kay Ivey,,emergency_declaration,amendment,Supplemental State of Emergency: Hurricane Michael,2018-10-11,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/10/2018-10-11_Supplemental-SOE-Hurricane-Michael.pdf,https://governor.alabama.gov/newsroom/2018/10/supplemental-state-of-emergency-for-hurricane-michael/
AL-SOE-2018-10-08-state-of-emergency-hurricane-michael,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Hurricane Michael,2018-10-08,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/10/2018-10-08-Hurricane-Michael-SOE.pdf,https://governor.alabama.gov/newsroom/2018/10/state-of-emergency-hurricane-michael/
AL-SOE-2018-09-07-termination-of-state-of-emergency-tropical-storm-gordon,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Tropical Storm Gordon,2018-09-07,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/09/2018-09-07_Termination-TS-Gordon-SOE.pdf,https://governor.alabama.gov/newsroom/2018/09/termination-of-state-of-emergency-tropical-storm-gordon/
AL-SOE-2018-09-04-state-of-emergency-tropical-storm-gordon,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Tropical Storm Gordon,2018-09-04,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/09/2018-09-04_Tropcial-Storm-Gordon-SOE.pdf,https://governor.alabama.gov/newsroom/2018/09/state-of-emergency-tropical-storm-gordon/
AL-EO-715,AL,Kay Ivey,715,executive_order,administrative,EXECUTIVE ORDER NO. 715 — EO 715 Alabama Counts! Census Committee,2018-08-20,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/assets/2018/09/EO-715-Alabama-Counts-Census-Committee.pdf,https://governor.alabama.gov/newsroom/2018/08/executive-order-715/
AL-SOE-2018-07-10-termination-of-state-of-emergency-june-28-severe-weather,AL,Kay Ivey,,emergency_declaration,termination,"Termination of State of Emergency: June 28 Severe Weather, Power Outages",2018-07-10,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/07/2018-06-29_Termination-SOE-Storm-Power-Loss.pdf,https://governor.alabama.gov/newsroom/2018/07/termination-of-state-of-emergency-june-28-severe-weather-power-outages/
AL-SOE-2018-06-29-state-of-emergency-june-28-severe-weather-power-outages,AL,Kay Ivey,,emergency_declaration,declaration,"State of Emergency: June 28 Severe Weather, Power Outages",2018-06-29,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/06/2018-06-29_Storm-Power-Loss.pdf,https://governor.alabama.gov/newsroom/2018/06/state-of-emergency-june-28-severe-weather-power-outages/
AL-SOE-2018-06-05-termination-of-state-of-emergency-subtropical-storm-albe,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Subtropical Storm Alberto,2018-06-05,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/06/2018-06-05_Termination-SOE-Tropical-Storm-Alberto.pdf,https://governor.alabama.gov/newsroom/2018/06/termination-of-state-of-emergency-subtropical-storm-alberto/
AL-SOE-2018-05-26-state-of-emergency-subtropical-storm-alberto,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Subtropical Storm Alberto,2018-05-26,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/05/2018-05-25_Tropical_Storm_Alberto_SOE.pdf,https://governor.alabama.gov/newsroom/2018/05/state-of-emergency-subtropical-storm-alberto/
AL-SOE-2018-04-30-extension-of-march-19th-severe-weather-state-of-emergenc,AL,Kay Ivey,,emergency_declaration,extension,Extension of March 19th Severe Weather State of Emergency,2018-04-30,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/04/Extension-of-SOE-North-Alabama-04-30-18.pdf,https://governor.alabama.gov/newsroom/2018/04/extension-of-march-19th-severe-weather-state-of-emergency/
AL-EO-714,AL,Kay Ivey,714,executive_order,administrative,EXECUTIVE ORDER NO. 714 — EO 714 Banning Loaned Executives,2018-04-11,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/04/EO-714-Banning-Loaned-Executives.pdf,https://governor.alabama.gov/newsroom/2018/04/executive-order-no-714/
AL-SOE-2018-03-20-state-of-emergency-march-19th-severe-weather,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: March 19th Severe Weather,2018-03-20,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/03/2018-03-20-Tornado-SOE.pdf,https://governor.alabama.gov/newsroom/2018/03/1855/
AL-SOE-2018-03-09-termination-of-state-of-emergency-influenza,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Influenza,2018-03-09,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/03/2018-03-09_SOE_Influenza_Terminated.pdf,https://governor.alabama.gov/newsroom/2018/03/termination-of-state-of-emergency-public-health/
AL-EO-713,AL,Kay Ivey,713,executive_order,administrative,EXECUTIVE ORDER NO. 713 — EO 713 Governor's SAFE Council,2018-03-06,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/03/EO-713-Governors-SAFE-Council-1.pdf,https://governor.alabama.gov/newsroom/2018/03/executive-order-no-713/
AL-SOE-2018-01-19-termination-of-state-of-emergency-winter-weather,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Winter Weather,2018-01-19,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/2018-01-20_Wintry-Weather-SOE-Termination.pdf,https://governor.alabama.gov/newsroom/2018/01/termination-of-state-of-emergency-winter-weather/
AL-SOE-2018-01-15-state-of-emergency-winter-weather,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Winter Weather,2018-01-15,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/SOE-Winter-Weather-Proclamation-2017-01-15.pdf,https://governor.alabama.gov/newsroom/2018/01/1468/
AL-SOE-2018-01-11-state-public-health-emergency-influenza,AL,Kay Ivey,,executive_order,administrative,2018-01-11 SOE Proclamation - Influenza,2018-01-11,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/2018-01-11-SOE-Proclamation-Influenza.pdf,https://governor.alabama.gov/newsroom/2018/01/state-public-health-emergency-influenza/
AL-EO-712,AL,Kay Ivey,712,executive_order,administrative,EXECUTIVE ORDER NO. 712 — EO_712_Expanding_AlaVetNet,2017-11-09,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO_712_Expanding_AlaVetNet.pdf,https://governor.alabama.gov/newsroom/2017/11/executive-order-no-712/
AL-SOE-2017-10-10-termination-of-state-of-emergency-hurricane-nate,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Hurricane Nate,2017-10-10,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/2017-10-10-Hurricane-Nate-SOE-Termination.pdf,https://governor.alabama.gov/newsroom/2017/10/termination-of-state-of-emergency-hurricane-nate/
AL-SOE-2017-10-05-state-of-emergency-tropical-storm-nate,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Tropical Storm Nate,2017-10-05,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/2017-10-05-SOE-Nate.pdf,https://governor.alabama.gov/newsroom/2017/10/state-of-emergency-tropical-storm-nate/
AL-SOE-2017-09-20-termination-of-state-of-emergency-hurricane-harvey,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Hurricane Harvey,2017-09-20,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/09/2017-09-20-Proclamation-Harvey-Termination.pdf,https://governor.alabama.gov/newsroom/2017/09/termination-of-state-of-emergency-hurricane-harvey/
