source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
NJ-FLORIO-EO-55,NJ-FLORIO-EO-50,terminates,Rescinds Executive Orders 50 & 51,description,medium
NJ-FLORIO-EO-55,NJ-FLORIO-EO-51,terminates,Rescinds Executive Orders 50 & 51,description,medium
NJ-FLORIO-EO-56,NJ-FLORIO-EO-99,continues,Continues Executive Orders 99 & 206,description,medium
NJ-FLORIO-EO-56,NJ-FLORIO-EO-206,continues,Continues Executive Orders 99 & 206,description,medium
NJ-FLORIO-EO-56,NJ-FLORIO-EO-11,continues,"Continues 
              Executive Orders #11",document_text,medium
NJ-FLORIO-EO-60,NJ-FLORIO-EO-31,terminates,rescinds Order #31,document_text,medium
NJ-FLORIO-EO-76,NJ-FLORIO-EO-73,terminates,"terminated by Order 
              76",document_text,medium
NJ-FLORIO-EO-76,NJ-FLORIO-EO-74,terminates,"terminated by Order 
              76",document_text,medium
NJ-FLORIO-EO-76,NJ-FLORIO-EO-75,terminates,terminated by Order No. 76,document_text,medium
NJ-FLORIO-EO-77,NJ-FLORIO-EO-68,amends,Amends Executive Order No. 68,description,medium
NJ-FLORIO-EO-86,NJ-FLORIO-EO-85,terminates,Rescinds Executive Order No. 85,description,medium
NJ-FLORIO-EO-90,NJ-FLORIO-EO-208,extends_duration,extended EO #208,description,medium
NJ-FLORIO-EO-102,NJ-FLORIO-EO-35,terminates,Rescinds Executive Order No. 35,description,medium
