declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
AR-POST-4425,AR,Sarah Huckabee Sanders,POST-4425,executive_order,administrative,"Sanders Provides $1.5 Million in Funding to Help Rebuild From the April 2, 2025 Severe Storms, Tornadoes, and Flooding",2025-08-27,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-provides-1-5-million-in-funding-to-help-rebuild-from-the-april-2-2025-severe-storms-tornadoes-and-flooding/,https://governor.arkansas.gov/executive_orders/sanders-provides-1-5-million-in-funding-to-help-rebuild-from-the-april-2-2025-severe-storms-tornadoes-and-flooding/
AR-POST-4404,AR,Sarah Huckabee Sanders,POST-4404,executive_order,administrative,Sanders Signs an Executive Order to Provide Hazard Mitigation Funding for Fiscal Year 2026,2025-08-27,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-hazard-mitigation-funding-for-fiscal-year-2026/,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-hazard-mitigation-funding-for-fiscal-year-2026/
AR-EO-25-12,AR,Sarah Huckabee Sanders,EO 25-12,emergency_declaration,amendment,"EO 25-12:​ AMENDING EO 25-07 TO PROVIDE FUNDING FOR SEVERE STORMS, TORNADOES, AND FLOODING ON OR ABOUT APRIL 2ND, 2025",2025-06-12,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-12-amending-eo-25-07-to-provide-funding-for-severe-storms-tornadoes-and-flooding-on-or-about-april-2nd-2025/,https://governor.arkansas.gov/executive_orders/eo-25-12-amending-eo-25-07-to-provide-funding-for-severe-storms-tornadoes-and-flooding-on-or-about-april-2nd-2025/
AR-EO-25-11,AR,Sarah Huckabee Sanders,EO 25-11,emergency_declaration,amendment,"EO 25-11: ​AMENDING EO 25-05 TO PROVIDE FUNDING FOR SEVERE STORMS AND TORNADOES ON OR ABOUT MARCH 14TH, 2025",2025-06-12,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-11-amending-eo-25-05-to-provide-funding-for-severe-storms-and-tornadoes-on-or-about-march-14th-2025/,https://governor.arkansas.gov/executive_orders/eo-25-11-amending-eo-25-05-to-provide-funding-for-severe-storms-and-tornadoes-on-or-about-march-14th-2025/
AR-POST-4337,AR,Sarah Huckabee Sanders,POST-4337,executive_order,administrative,"Sanders Announces Executive Order Concerning Modernizing and Enhancing Efficiency, Security, and Oversight of Statewide Information Technology (IT) Services",2025-06-11,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-announces-executive-order-concerning-modernizing-and-enhancing-efficiency-security-and-oversight-of-statewide-information-technology-it-services/,https://governor.arkansas.gov/executive_orders/sanders-announces-executive-order-concerning-modernizing-and-enhancing-efficiency-security-and-oversight-of-statewide-information-technology-it-services/
AR-EO-25-09,AR,Sarah Huckabee Sanders,EO 25-09,emergency_declaration,amendment,EO 25-09:​ AMENDING EXECUTIVE ORDER 25-08 TO PROVIDE RELIEF TO ADDITIONAL COUNTIES PURSUANT TO THE EMERGENCY DECLARED IN EXECUTIVE ORDER 25-07.,2025-04-14,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-09-amending-executive-order-25-08-to-provide-relief-to-additional-counties-pursuant-to-the-emergency-declared-in-executive-order-25-07/,https://governor.arkansas.gov/executive_orders/eo-25-09-amending-executive-order-25-08-to-provide-relief-to-additional-counties-pursuant-to-the-emergency-declared-in-executive-order-25-07/
AR-EO-25-08,AR,Sarah Huckabee Sanders,EO 25-08,executive_order,administrative,EO 25-08: EXECUTIVE ORDER TO PROVIDE RELIEF PURSUANT TO THE EMERGENCY DECLARED IN EXECUTIVE ORDER 25-07.,2025-04-12,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-08-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-25-07/,https://governor.arkansas.gov/executive_orders/eo-25-08-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-25-07/
AR-EO-25-07,AR,Sarah Huckabee Sanders,EO 25-07,emergency_declaration,declaration,"EO 25-07: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-114, AS AMENDED, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2025-04-02,,true,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-07-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/,https://governor.arkansas.gov/executive_orders/eo-25-07-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/
AR-EO-25-06,AR,Sarah Huckabee Sanders,EO 25-06,executive_order,administrative,EO 25-06: EXECUTIVE ORDER TO PROVIDE RELIEF PURSUANT TO THE EMERGENCY DECLARED IN EXECUTIVE ORDER 25-05,2025-03-20,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-06-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-25-05/,https://governor.arkansas.gov/executive_orders/eo-25-06-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-25-05/
AR-EO-25-05,AR,Sarah Huckabee Sanders,EO 25-05,emergency_declaration,declaration,"EO 25-05: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-114, AS AMENDED, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2025-03-15,,true,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-05-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/,https://governor.arkansas.gov/executive_orders/eo-25-05-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/
