declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
OR-EO-24-20,OR,Tina Kotek,24-20,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Elk Lane Fire in Jefferson County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-20.pdf,https://www.oregon.gov/gov/eo/eo-24-20.pdf
OR-EO-24-19,OR,Tina Kotek,24-19,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Telephone Fire in Harney County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-19.pdf,https://www.oregon.gov/gov/eo/eo-24-19.pdf
OR-EO-24-18,OR,Tina Kotek,24-18,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Durkee Fire in Baker County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-18.pdf,https://www.oregon.gov/gov/eo/eo-24-18.pdf
OR-EO-24-17,OR,Tina Kotek,24-17,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Battle Mountain Complex Fire in Grant and Umatilla Counties,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-17.pdf,https://www.oregon.gov/gov/eo/eo-24-17.pdf
OR-EO-24-16,OR,Tina Kotek,24-16,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Series of Fires in Umatilla County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-16.pdf,https://www.oregon.gov/gov/eo/eo-24-16.pdf
OR-EO-24-15-AMENDED,OR,Tina Kotek,24-15,emergency_declaration,amendment,(AMENDED) Invocation of Emergency Conflagration Act for the Lone Rock Fire in Gilliam County and Boneyard Fire in Grant County,,,false,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-15 (amended).pdf,https://www.oregon.gov/gov/eo/eo-24-15 (amended).pdf
OR-EO-24-15,OR,Tina Kotek,24-15,emergency_declaration,declaration,"Invocation of Emergency Conflagration Act for the Lone Rock Fire in Gilliam, Morrow, Wheeler Counties",,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-15.pdf,https://www.oregon.gov/gov/eo/eo-24-15.pdf
OR-EO-24-14,OR,Tina Kotek,24-14,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Falls Fire in Harney County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-14.pdf,https://www.oregon.gov/gov/eo/eo-24-14.pdf
OR-EO-24-13,OR,Tina Kotek,24-13,emergency_declaration,declaration,Proclamation of State of Emergency due to Imminent Threat of Wildfire,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-13.pdf,https://www.oregon.gov/gov/eo/eo-24-13.pdf
OR-EO-24-12,OR,Tina Kotek,24-12,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Cow Valley Fire in Malheur County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-12.pdf,https://www.oregon.gov/gov/eo/eo-24-12.pdf
OR-EO-24-11,OR,Tina Kotek,24-11,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Larch Creek Fire in Wasco County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-11.pdf,https://www.oregon.gov/gov/eo/eo-24-11.pdf
OR-EO-24-10,OR,Tina Kotek,24-10,emergency_declaration,declaration,Declaration of State of Emergency Due to Extreme Heat,,,false,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-10.pdf,https://www.oregon.gov/gov/eo/eo-24-10.pdf
OR-EO-24-09,OR,Tina Kotek,24-09,emergency_declaration,declaration,Invocation of Emergency Conflagration Act for the Darlene 3 Fire in Deschutes County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-09.pdf,https://www.oregon.gov/gov/eo/eo-24-09.pdf
OR-EO-24-08,OR,Tina Kotek,24-08,emergency_declaration,declaration,Determination of a State of Drought Emergency in Jefferson County,,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-08.pdf,https://www.oregon.gov/gov/eo/eo-24-08.pdf
OR-EO-24-07,OR,Tina Kotek,24-07,executive_order,administrative,Declaring State of Emergency Due to Fentanyl Use in Portland City Center in Multnomah County,,,false,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-07.pdf,https://www.oregon.gov/gov/eo/eo-24-07.pdf
OR-EO-24-06,OR,Tina Kotek,24-06,executive_order,administrative,Oregon Tribal Cultural Items Task Force,,,false,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-06.pdf,https://www.oregon.gov/gov/eo/eo-24-06.pdf
OR-EO-24-05,OR,Tina Kotek,24-05,emergency_declaration,declaration,"Declaration of State of Emergency in Oregon due to a Severe Winter Storm that included high winds, flooding, avalanches, and landslides",,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-05.pdf,https://www.oregon.gov/gov/eo/eo-24-05.pdf
OR-EO-24-04,OR,Tina Kotek,24-04,emergency_declaration,declaration,"Declaration of State of Emergency in Lane County due to a Severe Winter Storm that included high winds, ice, freezing rain, and extreme cold",,,true,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-04.pdf,https://www.oregon.gov/gov/eo/eo-24-04.pdf
OR-EO-24-03,OR,Tina Kotek,24-03,emergency_declaration,termination,Modifying the Interagency Council on Homelessness to Implement Executive Order 23-03; Repealing and Replacing Executive Order 22-21,,,false,oregon_governor_executive_order_list,pdf,https://www.oregon.gov/gov/eo/eo-24-03.pdf,https://www.oregon.gov/gov/eo/eo-24-03.pdf
