declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,EVENT_ID,EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
OR-EO-06-11,06-11,Ted Kulongoski,Invocation of Emergency Conflagration Act for McClean Creek Fire in Baker County,2006-07-04,https://www.oregon.gov/gov/eo/eo0611.pdf,5526293,1218019,2006-07-01 15:00:00,2006-07-04 23:00:00,Z,NWS forecast zone,506,OCHOCO-JOHN DAY HIGHLANDS,Wildfire,,,0,0,,,NEWSPAPER,,The Todd Fire was started by lightning and burned 963 acres 12 miles south of Dayville.
