declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
ID-PROC-EE6BD5F1BF5BF7FD,,,Order Declaring Drought Emergency - Lemhi County,2005-05-19,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2005/20050519-Drought-Order-2005-Lemhi-County.pdf
ID-PROC-FA20B723736DB018,,,Order Declaring Drought Emergency - Jefferson County,2005-05-19,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2005/20050519-Drought-Order-2005-Jefferson-County.pdf
ID-PROC-62C01A8F05286E11,,,Order Declaring Drought Emergency - Jerome County,2005-06-03,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2005/20050603-Drought-Order-2005-Jerome-County.pdf
ID-PROC-FB35486006313FBA,,,Order Declaring Drought Emergency - Ada County,2005-06-09,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2005/20050609-Drought-Order-2005-Ada-County.pdf
ID-PROC-825075C65F46E2C4,,,Order Declaring Drought Emergency - Lincoln County,2005-06-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2005/20050616-Drought-Order-2005-Lincoln-County.pdf
ID-PROC-B31C900A80F8D31F,,,Order Declaring Drought Emergency - Butte County,2007-03-12,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070312-Drought-Order-2007-Butte-County.pdf
ID-PROC-F393F18D2A6C862F,,,Order Declaring Drought Emergency - Custer County,2007-03-15,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070315-Drought-Order-2007-Custer-County.pdf
ID-PROC-3C804BD1B248C818,,,Order Declaring Drought Emergency - Clark County,2007-05-15,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070515-Drought-Order-2007-Clark-County.pdf
ID-PROC-D0FB8E3D0BE07240,,,Order Declaring Drought Emergency - Lemhi County,2007-05-15,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070515-Drought-Order-2007-Lemhi-County.pdf
ID-PROC-5CDC67D1C8673B6A,,,Order Declaring Drought Emergency - Fremont County,2007-05-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070529-Drought-Order-2007-Fremont-County.pdf
