declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
DE-SOE-2026-02-24-termination-of-state-of-emergency-due-to-a-severe-winter,DE,Matthew Meyer,,emergency_declaration,termination,Termination of State of Emergency Due to a Severe Winter Storm,2026-02-24,,true,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2026/08/2026-02-SOE-Termination-Order-FINAL.pdf,https://governor.delaware.gov/state-of-emergency/termination-of-state-of-emergency-due-to-a-severe-winter-storm/
DE-SOE-2026-02-22-modification-of-declaration-of-state-of-emergency-implem,DE,Matthew Meyer,,emergency_declaration,amendment,Modification of Declaration of State of Emergency Implementing Level 2 Driving Restrictions in Kent and Sussex Counties,2026-02-22,,false,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2026/08/2026-02-SOE-Mod-Level-II_Kent-Sussex-FINAL.pdf,https://governor.delaware.gov/state-of-emergency/modification-of-declaration-of-state-of-emergency-implementing-level-2-driving-restrictions-in-kent-and-sussex-counties/
DE-SOE-2026-02-22-declaration-of-a-state-of-emergency-due-to-a-severe-wint,DE,Matthew Meyer,,emergency_declaration,declaration,Declaration of a State of Emergency Due to a Severe Winter Storm,2026-02-22,,true,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2026/02/SOE-Order-2026-02-22-FINAL.pdf,https://governor.delaware.gov/state-of-emergency/declaration-of-a-state-of-emergency-due-to-a-severe-winter-storm-02-22-26/
DE-SOE-2026-01-26-termination-of-state-of-emergency-due-to-a-severe-winter,DE,Matthew Meyer,,emergency_declaration,termination,Termination of State of Emergency Due to a Severe Winter Storm,2026-01-26,,true,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2026/08/2026-01-SOE-Termination-Order-FINAL.pdf,https://governor.delaware.gov/state-of-emergency/termination-of-state-of-emergency-due-to-a-severe-winter-storm-01-26-26/
DE-SOE-2026-01-23-declaration-of-a-state-of-emergency-due-to-a-severe-wint,DE,Matthew Meyer,,emergency_declaration,declaration,Declaration of a State of Emergency Due to a Severe Winter Storm,2026-01-23,,true,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2026/08/2026-01-SOE-Order-FINAL.pdf,https://governor.delaware.gov/state-of-emergency/declaration-of-a-state-of-emergency-due-to-a-severe-winter-storm-01-23-26/
DE-SOE-2025-10-29-declaration-of-a-state-of-emergency-in-the-state-of-dela,DE,Matthew Meyer,,emergency_declaration,declaration,Declaration of a State of Emergency in the State of Delaware Due to the Interruption of Federal SNAP Benefits,2025-10-29,,false,meyer_state_of_emergency_archive,pdf,https://governor.delaware.gov/wp-content/uploads/sites/219/2025/10/State-of-Emergency-SNAP-Benefits-Interruption-0480_001.pdf,https://governor.delaware.gov/state-of-emergency/declaration-of-a-state-of-emergency-in-the-state-of-delaware-due-to-the-interruption-of-federal-snap-benefits/
