source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
DE-SOE-2026-02-24-termination-of-state-of-emergency-due-to-a-severe-winter,DE-SOE-2026-02-22-declaration-of-a-state-of-emergency-due-to-a-severe-wint,terminates,Termination of State of Emergency Due to a Severe Winter Storm,official_archive_title_and_chronology,medium
DE-SOE-2026-02-22-modification-of-declaration-of-state-of-emergency-implem,DE-SOE-2026-02-22-declaration-of-a-state-of-emergency-due-to-a-severe-wint,amends,Modification of Declaration of State of Emergency Implementing Level 2 Driving Restrictions in Kent and Sussex Counties,official_archive_title_and_chronology,medium
DE-SOE-2026-01-26-termination-of-state-of-emergency-due-to-a-severe-winter,DE-SOE-2026-01-23-declaration-of-a-state-of-emergency-due-to-a-severe-wint,terminates,Termination of State of Emergency Due to a Severe Winter Storm,official_archive_title_and_chronology,medium
