source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
WA-PROC-20-21.11,WA-PROC-20-21,amends,20-21,https://governor.wa.gov/sites/default/files/proclamations/20-21.11-COVID-19%20ESD%201WkWaiver%20Ext%20%28tmp%29.pdf,high
WA-PROC-20-25.10,WA-PROC-20-25,amends,20-25,https://governor.wa.gov/sites/default/files/proclamations/proc_20-25.10.pdf,high
WA-PROC-20-09.3,WA-PROC-20-09,amends,20-09,https://governor.wa.gov/sites/default/files/proclamations/proc_20-09.3.pdf,high
WA-PROC-20-25.09,WA-PROC-20-25,amends,20-25,https://governor.wa.gov/sites/default/files/proclamations/proc_20-25.9.pdf,high
WA-PROC-20-36.08,WA-PROC-20-36,amends,20-36,https://governor.wa.gov/sites/default/files/proclamations/proc_20-36.8.pdf,high
WA-PROC-20-74.2,WA-PROC-20-74,amends,20-74,https://governor.wa.gov/sites/default/files/proclamations/proc_20-74.2.pdf,high
WA-PROC-20-69.3,WA-PROC-20-69,amends,20-69,https://governor.wa.gov/sites/default/files/proclamations/proc_20-69.3.pdf,high
WA-PROC-20-66.4,WA-PROC-20-66,amends,20-66,https://governor.wa.gov/sites/default/files/proclamations/proc_20-66.4.pdf,high
WA-PROC-20-65.4,WA-PROC-20-65,amends,20-65,https://governor.wa.gov/sites/default/files/proclamations/proc_20-65.4.pdf,high
WA-PROC-20-64.4,WA-PROC-20-64,amends,20-64,https://governor.wa.gov/sites/default/files/proclamations/proc_20-64.4.pdf,high
WA-PROC-20-63.5,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.5.pdf,high
WA-PROC-20-63.5,WA-PROC-20-63,amends,20-63,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.5.pdf,high
WA-PROC-20-59.7,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.7.pdf,high
WA-PROC-20-59.7,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.7.pdf,high
WA-PROC-20-58.6,WA-PROC-20-58,amends,20-58,https://governor.wa.gov/sites/default/files/proclamations/proc_20-58.6.pdf,high
WA-PROC-20-56.7,WA-PROC-20-56,amends,20-56,https://governor.wa.gov/sites/default/files/proclamations/proc_20-56.7.pdf,high
WA-PROC-20-52.09,WA-PROC-20-52,amends,20-52,https://governor.wa.gov/sites/default/files/proclamations/proc_20-52.9.pdf,high
WA-PROC-20-51.10,WA-PROC-20-51,amends,20-51,https://governor.wa.gov/sites/default/files/proclamations/proc_20-51.10.pdf,high
WA-PROC-20-49.11,WA-PROC-20-49,amends,20-49,https://governor.wa.gov/sites/default/files/proclamations/proc_20-49.11.pdf,high
WA-PROC-20-48.09,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.9.pdf,high
WA-PROC-20-48.09,WA-PROC-20-48,amends,20-48,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.9.pdf,high
WA-PROC-20-45.09,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.9.pdf,high
WA-PROC-20-45.09,WA-PROC-20-45,amends,20-45,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.9.pdf,high
WA-PROC-20-44.09,WA-PROC-20-44,amends,20-44,https://governor.wa.gov/sites/default/files/proclamations/proc_20-44.9.pdf,high
WA-PROC-20-43.09,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.9.pdf,high
WA-PROC-20-43.09,WA-PROC-20-43,amends,20-43,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.9.pdf,high
WA-PROC-20-41.11,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.11.pdf,high
WA-PROC-20-41.11,WA-PROC-20-41,amends,20-41,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.11.pdf,high
WA-PROC-20-32.10,WA-PROC-20-32,amends,20-32,https://governor.wa.gov/sites/default/files/proclamations/proc_20-32.10.pdf,high
WA-PROC-20-31.10,WA-PROC-20-31,amends,20-31,https://governor.wa.gov/sites/default/files/proclamations/proc_20-31.10.pdf,high
WA-PROC-20-30.10,WA-PROC-20-30,amends,20-30,https://governor.wa.gov/sites/default/files/proclamations/proc_20-30.10.pdf,high
WA-PROC-20-29.10,WA-PROC-20-29,amends,20-29,https://governor.wa.gov/sites/default/files/proclamations/proc_20-29.10.pdf,high
WA-PROC-20-28.14,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.14.pdf,high
WA-PROC-20-23.13,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.13.pdf,high
WA-PROC-20-23.13,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.13.pdf,high
WA-PROC-20-21.10,WA-PROC-20-21,amends,20-21,https://governor.wa.gov/sites/default/files/proclamations/proc_20-21.10.pdf,high
WA-PROC-20-20.10,WA-PROC-20-20,amends,20-20,https://governor.wa.gov/sites/default/files/proclamations/proc_20-20.10.pdf,high
WA-PROC-20-15.10,WA-PROC-20-15,amends,20-15,https://governor.wa.gov/sites/default/files/proclamations/proc_20-15.10.pdf,high
WA-PROC-20-22.07,WA-PROC-20-22,amends,20-22,https://governor.wa.gov/sites/default/files/proclamations/proc_20-22.7.pdf,high
WA-PROC-20-24.2,WA-PROC-20-24,amends,20-24,https://governor.wa.gov/sites/default/files/proclamations/proc_20-24.2.pdf,high
WA-PROC-20-25.08,WA-PROC-20-25,amends,20-25,https://governor.wa.gov/sites/default/files/proclamations/proc_20-25.8.pdf,high
WA-PROC-20-28.13,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.13.pdf,high
WA-PROC-20-74.1,WA-PROC-20-74,amends,20-74,https://governor.wa.gov/sites/default/files/proclamations/proc_20-74.1_0.pdf,high
WA-PROC-20-69.2,WA-PROC-20-69,amends,20-69,https://governor.wa.gov/sites/default/files/proclamations/proc_20-69.2.pdf,high
WA-PROC-20-66.3,WA-PROC-20-66,amends,20-66,https://governor.wa.gov/sites/default/files/proclamations/proc_20-66.3.pdf,high
WA-PROC-20-65.3,WA-PROC-20-65,amends,20-65,https://governor.wa.gov/sites/default/files/proclamations/proc_20-65.3.pdf,high
WA-PROC-20-64.3,WA-PROC-20-64,amends,20-64,https://governor.wa.gov/sites/default/files/proclamations/proc_20-64.3.pdf,high
WA-PROC-20-63.4,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.4.pdf,high
WA-PROC-20-63.4,WA-PROC-20-63,amends,20-63,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.4.pdf,high
WA-PROC-20-59.6,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.6.pdf,high
WA-PROC-20-59.6,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.6.pdf,high
WA-PROC-20-58.5,WA-PROC-20-58,amends,20-58,https://governor.wa.gov/sites/default/files/proclamations/proc_20-58.5.pdf,high
WA-PROC-20-56.6,WA-PROC-20-56,amends,20-56,https://governor.wa.gov/sites/default/files/proclamations/proc_20-56.6.pdf,high
WA-PROC-20-52.08,WA-PROC-20-52,amends,20-52,https://governor.wa.gov/sites/default/files/proclamations/proc_20-52.8.pdf,high
WA-PROC-20-51.09,WA-PROC-20-51,amends,20-51,https://governor.wa.gov/sites/default/files/proclamations/proc_20-51.9.pdf,high
WA-PROC-20-49.10,WA-PROC-20-49,amends,20-49,https://governor.wa.gov/sites/default/files/proclamations/proc_20-49.10.pdf,high
WA-PROC-20-48.08,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.8.pdf,high
WA-PROC-20-48.08,WA-PROC-20-48,amends,20-48,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.8.pdf,high
WA-PROC-20-45.08,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.8.pdf,high
WA-PROC-20-45.08,WA-PROC-20-45,amends,20-45,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.8.pdf,high
WA-PROC-20-44.08,WA-PROC-20-44,amends,20-44,https://governor.wa.gov/sites/default/files/proclamations/proc_20-44.8.pdf,high
WA-PROC-20-43.08,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.8.pdf,high
WA-PROC-20-43.08,WA-PROC-20-43,amends,20-43,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.8.pdf,high
WA-PROC-20-41.10,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.10.pdf,high
WA-PROC-20-41.10,WA-PROC-20-41,amends,20-41,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.10.pdf,high
WA-PROC-20-36.07,WA-PROC-20-36,amends,20-36,https://governor.wa.gov/sites/default/files/proclamations/proc_20-36.7.pdf,high
WA-PROC-20-32.09,WA-PROC-20-32,amends,20-32,https://governor.wa.gov/sites/default/files/proclamations/proc_20-32.9.pdf,high
WA-PROC-20-31.09,WA-PROC-20-31,amends,20-31,https://governor.wa.gov/sites/default/files/proclamations/proc_20-31.9.pdf,high
WA-PROC-20-30.09,WA-PROC-20-30,amends,20-30,https://governor.wa.gov/sites/default/files/proclamations/proc_20-30.9.pdf,high
WA-PROC-20-29.09,WA-PROC-20-29,amends,20-29,https://governor.wa.gov/sites/default/files/proclamations/proc_20-29.9.pdf,high
WA-PROC-20-28.12,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.12.pdf,high
WA-PROC-20-23.12,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.12.pdf,high
WA-PROC-20-23.12,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.12.pdf,high
WA-PROC-20-21.09,WA-PROC-20-21,amends,20-21,https://governor.wa.gov/sites/default/files/proclamations/proc_20-21.9.pdf,high
WA-PROC-20-20.09,WA-PROC-20-20,amends,20-20,https://governor.wa.gov/sites/default/files/proclamations/proc_20-20.9.pdf,high
WA-PROC-20-15.09,WA-PROC-20-15,amends,20-15,https://governor.wa.gov/sites/default/files/proclamations/proc_20-15.9.pdf,high
WA-PROC-20-12.2,WA-PROC-20-12,amends,20-12,https://governor.wa.gov/sites/default/files/proclamations/proc_20-12.2.pdf,high
WA-PROC-20-23.11,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.11.pdf,high
WA-PROC-20-23.11,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.11.pdf,high
WA-PROC-20-19.4,WA-PROC-20-05,extends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-19.4.pdf,high
WA-PROC-20-19.4,WA-PROC-20-19,extends,20-19,https://governor.wa.gov/sites/default/files/proclamations/proc_20-19.4.pdf,high
WA-PROC-20-72.2,WA-PROC-20-68,amends,20-68,https://governor.wa.gov/sites/default/files/proclamations/proc_20-72.2.pdf,high
WA-PROC-20-72.2,WA-PROC-20-72,amends,20-72,https://governor.wa.gov/sites/default/files/proclamations/proc_20-72.2.pdf,high
WA-PROC-20-23.10,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.10.pdf,high
WA-PROC-20-23.10,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.10.pdf,high
WA-PROC-20-72.1,WA-PROC-20-68,amends,20-68,https://governor.wa.gov/sites/default/files/proclamations/proc_20-72.1.pdf,high
WA-PROC-20-72.1,WA-PROC-20-72,amends,20-72,https://governor.wa.gov/sites/default/files/proclamations/proc_20-72.1.pdf,high
WA-PROC-20-66.2,WA-PROC-20-66,amends,20-66,https://governor.wa.gov/sites/default/files/proclamations/proc_20-66.2.pdf,high
WA-PROC-20-65.2,WA-PROC-20-65,amends,20-65,https://governor.wa.gov/sites/default/files/proclamations/proc_20-65.2.pdf,high
WA-PROC-20-64.2,WA-PROC-20-64,amends,20-64,https://governor.wa.gov/sites/default/files/proclamations/proc_20-64.2.pdf,high
WA-PROC-20-63.3,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.3.pdf,high
WA-PROC-20-63.3,WA-PROC-20-63,amends,20-63,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.3.pdf,high
WA-PROC-20-59.5,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.5.pdf,high
WA-PROC-20-59.5,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.5.pdf,high
WA-PROC-20-58.4,WA-PROC-20-58,amends,20-58,https://governor.wa.gov/sites/default/files/proclamations/proc_20-58.4.pdf,high
WA-PROC-20-56.5,WA-PROC-20-56,amends,20-56,https://governor.wa.gov/sites/default/files/proclamations/proc_20-56.5.pdf,high
WA-PROC-20-52.07,WA-PROC-20-52,amends,20-52,https://governor.wa.gov/sites/default/files/proclamations/proc_20-52.7.pdf,high
WA-PROC-20-51.08,WA-PROC-20-51,amends,20-51,https://governor.wa.gov/sites/default/files/proclamations/proc_20-51.8.pdf,high
WA-PROC-20-49.09,WA-PROC-20-49,amends,20-49,https://governor.wa.gov/sites/default/files/proclamations/proc_20-49.9.pdf,high
WA-PROC-20-48.07,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.7.pdf,high
WA-PROC-20-48.07,WA-PROC-20-48,amends,20-48,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.7.pdf,high
WA-PROC-20-45.07,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.7.pdf,high
WA-PROC-20-45.07,WA-PROC-20-45,amends,20-45,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.7.pdf,high
WA-PROC-20-44.07,WA-PROC-20-44,amends,20-44,https://governor.wa.gov/sites/default/files/proclamations/proc_20-44.7.pdf,high
WA-PROC-20-43.07,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.7.pdf,high
WA-PROC-20-43.07,WA-PROC-20-43,amends,20-43,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.7.pdf,high
WA-PROC-20-41.09,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.9.pdf,high
WA-PROC-20-41.09,WA-PROC-20-41,amends,20-41,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.9.pdf,high
WA-PROC-20-36.06,WA-PROC-20-36,amends,20-36,https://governor.wa.gov/sites/default/files/proclamations/proc_20-36.6.pdf,high
WA-PROC-20-32.08,WA-PROC-20-32,amends,20-32,https://governor.wa.gov/sites/default/files/proclamations/proc_20-32.8.pdf,high
WA-PROC-20-31.08,WA-PROC-20-31,amends,20-31,https://governor.wa.gov/sites/default/files/proclamations/proc_20-31.8.pdf,high
WA-PROC-20-30.08,WA-PROC-20-30,amends,20-30,https://governor.wa.gov/sites/default/files/proclamations/proc_20-30.8.pdf,high
WA-PROC-20-29.08,WA-PROC-20-29,amends,20-29,https://governor.wa.gov/sites/default/files/proclamations/proc_20-29.8.pdf,high
WA-PROC-20-28.11,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.11.pdf,high
WA-PROC-20-23.09,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.9.pdf,high
WA-PROC-20-23.09,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.9.pdf,high
WA-PROC-20-21.08,WA-PROC-20-21,amends,20-21,https://governor.wa.gov/sites/default/files/proclamations/proc_20-21.8.pdf,high
WA-PROC-20-20.08,WA-PROC-20-20,amends,20-20,https://governor.wa.gov/sites/default/files/proclamations/proc_20-20.8.pdf,high
WA-PROC-20-15.08,WA-PROC-20-15,amends,20-15,https://governor.wa.gov/sites/default/files/proclamations/proc_20-15.8.pdf,high
WA-PROC-20-69.1,WA-PROC-20-69,amends,20-69,https://governor.wa.gov/sites/default/files/proclamations/proc_20-69.01.pdf,high
WA-PROC-20-28.10,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.10.pdf,high
WA-PROC-20-28.10,WA-PROC-20-25,amends,20-25,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.10.pdf,high
WA-PROC-20-28.10,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.10.pdf,high
WA-PROC-20-73.1,WA-PROC-20-68,amends,20-68,https://governor.wa.gov/sites/default/files/proclamations/proc_20-73.1.pdf,high
WA-PROC-20-73.1,WA-PROC-20-73,amends,20-73,https://governor.wa.gov/sites/default/files/proclamations/proc_20-73.1.pdf,high
WA-PROC-20-22.06,WA-PROC-20-22,amends,20-22,https://governor.wa.gov/sites/default/files/proclamations/proc_20-22.6.pdf,high
WA-PROC-20-73,WA-PROC-20-68,amends,20-68,https://governor.wa.gov/sites/default/files/proclamations/proc_20-73.pdf,high
WA-PROC-20-72,WA-PROC-20-68,amends,20-68,https://governor.wa.gov/sites/default/files/proclamations/20-72%20Wildfires-TempFamilyAssistance%20%28tmp%29.pdf,high
WA-PROC-20-66.1,WA-PROC-20-66,amends,20-66,https://governor.wa.gov/sites/default/files/proclamations/proc_20-66.1.pdf,high
WA-PROC-20-65.1,WA-PROC-20-65,amends,20-65,https://governor.wa.gov/sites/default/files/proclamations/proc_20-65.1.pdf,high
WA-PROC-20-64.1,WA-PROC-20-64,amends,20-64,https://governor.wa.gov/sites/default/files/proclamations/proc_20-64.1.pdf,high
WA-PROC-20-63.2,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.2.pdf,high
WA-PROC-20-63.2,WA-PROC-20-63,amends,20-63,https://governor.wa.gov/sites/default/files/proclamations/proc_20-63.2.pdf,high
WA-PROC-20-59.4,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.4.pdf,high
WA-PROC-20-59.4,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.4.pdf,high
WA-PROC-20-58.3,WA-PROC-20-58,amends,20-58,https://governor.wa.gov/sites/default/files/proclamations/proc_20-58.3.pdf,high
WA-PROC-20-56.4,WA-PROC-20-56,amends,20-56,https://governor.wa.gov/sites/default/files/proclamations/proc_20-56.4.pdf,high
WA-PROC-20-52.06,WA-PROC-20-52,amends,20-52,https://governor.wa.gov/sites/default/files/proclamations/proc_20-52.6.pdf,high
WA-PROC-20-51.07,WA-PROC-20-51,amends,20-51,https://governor.wa.gov/sites/default/files/proclamations/proc_20-51.7.pdf,high
WA-PROC-20-49.08,WA-PROC-20-49,amends,20-49,https://governor.wa.gov/sites/default/files/proclamations/proc_20-49.8.pdf,high
WA-PROC-20-48.06,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.6.pdf,high
WA-PROC-20-48.06,WA-PROC-20-48,amends,20-48,https://governor.wa.gov/sites/default/files/proclamations/proc_20-48.6.pdf,high
WA-PROC-20-45.06,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.6.pdf,high
WA-PROC-20-45.06,WA-PROC-20-45,amends,20-45,https://governor.wa.gov/sites/default/files/proclamations/proc_20-45.6.pdf,high
WA-PROC-20-44.06,WA-PROC-20-44,amends,20-44,https://governor.wa.gov/sites/default/files/proclamations/proc_20-44.6.pdf,high
WA-PROC-20-43.06,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.6.pdf,high
WA-PROC-20-43.06,WA-PROC-20-43,amends,20-43,https://governor.wa.gov/sites/default/files/proclamations/proc_20-43.6.pdf,high
WA-PROC-20-41.08,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.8.pdf,high
WA-PROC-20-41.08,WA-PROC-20-41,amends,20-41,https://governor.wa.gov/sites/default/files/proclamations/proc_20-41.8.pdf,high
WA-PROC-20-36.05,WA-PROC-20-36,amends,20-36,https://governor.wa.gov/sites/default/files/proclamations/proc_20-36.5.pdf,high
WA-PROC-20-32.07,WA-PROC-20-32,amends,20-32,https://governor.wa.gov/sites/default/files/proclamations/proc_20-32.7.pdf,high
WA-PROC-20-31.07,WA-PROC-20-31,amends,20-31,https://governor.wa.gov/sites/default/files/proclamations/proc_20-31.7.pdf,high
WA-PROC-20-30.07,WA-PROC-20-30,amends,20-30,https://governor.wa.gov/sites/default/files/proclamations/proc_20-30.7.pdf,high
WA-PROC-20-29.07,WA-PROC-20-29,amends,20-29,https://governor.wa.gov/sites/default/files/proclamations/proc_20-29.7.pdf,high
WA-PROC-20-28.09,WA-PROC-20-28,amends,20-28,https://governor.wa.gov/sites/default/files/proclamations/proc_20-28.9.pdf,high
WA-PROC-20-27.7,WA-PROC-20-27,amends,20-27,https://governor.wa.gov/sites/default/files/proclamations/proc_20-27.7.pdf,high
WA-PROC-20-23.08,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.8.pdf,high
WA-PROC-20-23.08,WA-PROC-20-23,amends,20-23,https://governor.wa.gov/sites/default/files/proclamations/proc_20-23.8.pdf,high
WA-PROC-20-21.07,WA-PROC-20-21,amends,20-21,https://governor.wa.gov/sites/default/files/proclamations/proc_20-21.7.pdf,high
WA-PROC-20-20.07,WA-PROC-20-20,amends,20-20,https://governor.wa.gov/sites/default/files/proclamations/proc_20-20.7.pdf,high
WA-PROC-20-15.07,WA-PROC-20-15,amends,20-15,https://governor.wa.gov/sites/default/files/proclamations/proc_20-15.7.pdf,high
WA-PROC-20-57.1,WA-PROC-20-57,amends,20-57,https://governor.wa.gov/sites/default/files/proclamations/proc_20-57.1.pdf,high
WA-PROC-20-22.05,WA-PROC-20-22,amends,20-22,https://governor.wa.gov/sites/default/files/proclamations/proc_20-22.5.pdf,high
WA-PROC-20-59.3,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.3.pdf,high
WA-PROC-20-59.3,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/proc_20-59.3.pdf,high
WA-PROC-20-49.07,WA-PROC-20-49,amends,20-49,https://governor.wa.gov/sites/default/files/proclamations/proc_20-49.7.pdf,high
WA-PROC-20-63.1,WA-PROC-20-63,amends,20-63,https://governor.wa.gov/sites/default/files/proclamations/20-63.1%20COVID-19%20DSHSFamilyEmAssist%20%28tmp%29.pdf,high
WA-PROC-20-59.2,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-59.2%20-%20COVID-19%20TempLic-ProfProgGrads%20%28tmp%29.pdf,high
WA-PROC-20-59.2,WA-PROC-20-59,amends,20-59,https://governor.wa.gov/sites/default/files/proclamations/20-59.2%20-%20COVID-19%20TempLic-ProfProgGrads%20%28tmp%29.pdf,high
WA-PROC-20-58.2,WA-PROC-20-58,amends,20-58,https://governor.wa.gov/sites/default/files/proclamations/20-58.2%20-%20COVID-19%20SharedWork%20%28tmp%29.pdf,high
WA-PROC-20-56.3,WA-PROC-20-56,amends,20-56,https://governor.wa.gov/sites/default/files/proclamations/20-56.3%20-%20COVID-19%20TribalFuelTax%20%28tmp%29.pdf,high
WA-PROC-20-52.05,WA-PROC-20-52,amends,20-52,https://governor.wa.gov/sites/default/files/proclamations/20-52.5%20-%20LTC%20Extensions%20%28tmp%29.pdf,high
WA-PROC-20-51.06,WA-PROC-20-51,amends,20-51,https://governor.wa.gov/sites/default/files/proclamations/20-51.6%20-%20COVID-19%20CommAssns%20%28tmp%29.pdf,high
WA-PROC-20-48.05,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-48.5%20-%20COVID-19%20DOL-CDL%20%28tmp%29.pdf,high
WA-PROC-20-48.05,WA-PROC-20-48,amends,20-48,https://governor.wa.gov/sites/default/files/proclamations/20-48.5%20-%20COVID-19%20DOL-CDL%20%28tmp%29.pdf,high
WA-PROC-20-45.05,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-45.5%20-%20COVID-19%20ProtOrders%20%28tmp%29.pdf,high
WA-PROC-20-45.05,WA-PROC-20-45,amends,20-45,https://governor.wa.gov/sites/default/files/proclamations/20-45.5%20-%20COVID-19%20ProtOrders%20%28tmp%29.pdf,high
WA-PROC-20-44.05,WA-PROC-20-44,amends,20-44,https://governor.wa.gov/sites/default/files/proclamations/20-44.5%20-%20COVID-19%20NursingHome%20%28tmp%29.pdf,high
WA-PROC-20-43.05,WA-PROC-20-43,amends,20-43,https://governor.wa.gov/sites/default/files/proclamations/20-43.5%20-%20COVID-19%20OFMLeave-Pay%20%28tmp%29.pdf,high
WA-PROC-20-41.07,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-41.7%20-%20COVID-19%20DOLLicenseExt%20%28tmp%29.pdf,high
WA-PROC-20-41.07,WA-PROC-20-41,amends,20-41,https://governor.wa.gov/sites/default/files/proclamations/20-41.7%20-%20COVID-19%20DOLLicenseExt%20%28tmp%29.pdf,high
WA-PROC-20-38.6,WA-PROC-20-38,amends,20-38,https://governor.wa.gov/sites/default/files/proclamations/20-38.6%20-%20COVID-19%20DSHSFacilities%20%28tmp%29.pdf,high
WA-PROC-20-37.6,WA-PROC-20-37,amends,20-37,https://governor.wa.gov/sites/default/files/proclamations/20-37.6%20-%20DSHS%20NAR%20Ext%20%28tmp%29.pdf,high
WA-PROC-20-36.04,WA-PROC-20-36,amends,20-36,https://governor.wa.gov/sites/default/files/proclamations/20-36.4%20-%20COVID-19%20HCF%20Ext%20%28tmp%29.pdf,high
WA-PROC-20-33.9,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-33.9%20COVID-19%20-DCYF-visit-remedialSrvs%20%28tmp%29.pdf,high
WA-PROC-20-33.9,WA-PROC-20-33,amends,20-33,https://governor.wa.gov/sites/default/files/proclamations/20-33.9%20COVID-19%20-DCYF-visit-remedialSrvs%20%28tmp%29.pdf,high
WA-PROC-20-32.06,WA-PROC-20-05,amends,20-05,https://governor.wa.gov/sites/default/files/proclamations/20-32.6%20-%20COVID-19%20HCWorkerLicensing%20%28tmp%29.pdf,high
WA-PROC-20-32.06,WA-PROC-20-32,amends,20-32,https://governor.wa.gov/sites/default/files/proclamations/20-32.6%20-%20COVID-19%20HCWorkerLicensing%20%28tmp%29.pdf,high
WA-PROC-20-31.06,WA-PROC-20-31,amends,20-31,https://governor.wa.gov/sites/default/files/proclamations/20-31.6%20-%20COVID-19%20DCYFBkgdCks%20%28tmp%29.pdf,high
WA-PROC-20-30.06,WA-PROC-20-30,amends,20-30,https://governor.wa.gov/sites/default/files/proclamations/20-30.6%20-%20COVID-19%20Job%20Search%20%28tmp%29.pdf,high
WA-PROC-20-29.06,WA-PROC-20-29,amends,20-29,https://governor.wa.gov/sites/default/files/proclamations/20-29.6%20-%20COVID-19%20Telemedicine%20Ext%20%28tmp%29.pdf,high
