declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
MS-EO-1511,MS,Tate Reeves,1511,executive_order,administrative,"Executive Order 1511 -bars. restaurants, gatherings",2020-07-27,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1511-bars.-restaurants-gatherings.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/546
MS-EO-1510,MS,Tate Reeves,1510,executive_order,administrative,Executive Order 1510 – MDES,2020-07-27,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1510-MDES.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/547
MS-EO-1509,MS,Tate Reeves,1509,executive_order,administrative,Executive Order 1509-County Specific,2020-07-22,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1509-County-Specific.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/538
MS-EO-1508,MS,Tate Reeves,1508,emergency_declaration,extension,Executive Order 1508-Extending Safe Return,2020-07-22,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1508-Extending-Safe-Return.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/537
MS-EO-1507,MS,Tate Reeves,1507,executive_order,administrative,Executive Order No. 1507,2020-07-17,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-No.-1507.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/524
MS-EO-1505,MS,Tate Reeves,1505,emergency_declaration,extension,Executive Order 1505 – further extending safe return,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1505-further-extending-safe-return.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/502
MS-EO-1504,MS,Tate Reeves,1504,executive_order,administrative,Executive Order 1504 -PSC,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1504-PSC.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/501
MS-EO-1503,MS,Tate Reeves,1503,emergency_declaration,extension,Executive Order 1503 Extending Liablity Protections,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1503-Extending-Liablity-Protections.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/500
MS-EO-1502,MS,Tate Reeves,1502,executive_order,administrative,Executive Order 1502 – MDES,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1502-MDES.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/499
MS-EO-1501,MS,Tate Reeves,1501,executive_order,administrative,Executive Order 1501 County Clerks,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1501-County-Clerks.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/498
MS-EO-1500,MS,Tate Reeves,1500,emergency_declaration,extension,Executive Order 1500–Extend Safe Return,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1500-Extend-Safe-Return.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/497
MS-EO-1499,MS,Tate Reeves,1499,executive_order,administrative,Executive Order 1499- ACB,2020-07-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1499-ACB.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/496
MS-EO-1498,MS,Tate Reeves,1498,executive_order,administrative,Executive Order 1498 – Flags lowered for James H. Blair,2020-06-16,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1498-Flags-lowered-for-James-H.-Blair.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/482
MS-EO-1497,MS,Tate Reeves,1497,emergency_declaration,extension,Executive Order 1497 extending Healthcare Resources,2020-06-16,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1497-extending-Healthcare-Resources.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/481
MS-EO-1496,MS,Tate Reeves,1496,emergency_declaration,extension,Executive Order 1496 Extend Safe Return Order,2020-06-11,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1496-Extend-Safe-Return-Order.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/475
MS-EO-1495,MS,Tate Reeves,1495,emergency_declaration,termination,Executive Order 1495 End Admin Leave,2020-06-11,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1495-End-Admin-Leave.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/476
MS-EO-1494,MS,Tate Reeves,1494,emergency_declaration,extension,Executive Order 1494 – extending Healthcare Resources,2020-06-02,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1494-extending-Healthcare-Resources.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/464
MS-EO-1493,MS,Tate Reeves,1493,executive_order,administrative,Executive Order 1493 – County Specific,2020-05-29,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1493-County-Specific.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/454
MS-EO-1492,MS,Tate Reeves,1492,executive_order,administrative,Executive Order 1492 – Safer Return,2020-05-29,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1492-Safer-Return.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/455
MS-EO-1491,MS,Tate Reeves,1491,executive_order,administrative,Executive Order 1491 – Ball Fields and Movie Theaters,2020-05-29,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1491-Ball-Fields-and-Movie-Theaters.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/456
MS-EO-1490,MS,Tate Reeves,1490,executive_order,administrative,Executive Order 1490 – lower flags for Memorial Day,2020-05-26,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1490-lower-flags-for-Memorial-Day.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/424
MS-EO-1489,MS,Tate Reeves,1489,executive_order,administrative,Executive Order 1489 Flag lowered for coronovirus victims,2020-05-26,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1489-Flag-lowered-for-coronovirus-victims.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/425
MS-EO-1488,MS,Tate Reeves,1488,emergency_declaration,extension,Executive Order 1488 – further extend Safer at Home,2020-05-26,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1488-further-extend-Safer-at-Home.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/426
MS-EO-1487,MS,Tate Reeves,1487,executive_order,administrative,Executive Order 1487 Outdoor Recreational Facilities,2020-05-26,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1487-Outdoor-Recreational-Facilities.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/427
MS-EO-1486,MS,Tate Reeves,1486,executive_order,administrative,Executive Order 1486-Tattoo Parlors,2020-05-18,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1486-Tattoo-Parlors.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/410
MS-EO-1485,MS,Tate Reeves,1485,emergency_declaration,extension,Executive Order 1485 extending Healthcare Resources,2020-05-18,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1485-extending-Healthcare-Resources.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/409
MS-EO-1484,MS,Tate Reeves,1484,executive_order,administrative,Executive Order 1484 – return to work,2020-05-15,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1484-return-to-work.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/398
