declaration_id,hazard_category_override,review_note,source_url
VT-EO-03-23,flood,"The official Amended and Restated EO 03-23 identifies the original July 2023 declaration as the severe storm named the 'Flood of 2023' and documents statewide flooding and repeated flash flooding.",https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20EO%2003-23.pdf
