declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
NH-2015-01,Margaret Wood Hassan,2015-01,An Order Declaring a State of Emergency Due to Severe Winter Storm,2015-01-26,https://www.sos.nh.gov/executive-orders
NH-2013-08,Margaret Wood Hassan,2013-08,An Order Declaring a State of Emergency due to Severe Weather,2013-06-26,https://www.sos.nh.gov/executive-orders
NH-2013-03,Margaret Wood Hassan,2013-03,An Order declaring a State of Emergency due to Severe Winter Storm,2013-02-08,https://www.sos.nh.gov/executive-orders
NH-2010-01,John H. Lynch,2010-01,An Order Declaring a State of Emergency Due to Severe Weather,2010-02-25,https://www.sos.nh.gov/executive-orders
NH-2008-12,John H. Lynch,2008-12,An Order Declaring a State of Emergency Due to Severe Weather and Ice Storm,2008-12-11,https://www.sos.nh.gov/executive-orders
NH-2003-09,Craig R. Benson,2003-09,An order declaring a limited state of emergency,2003-08-11,https://www.sos.nh.gov/executive-orders
