declaration_id,hazard_category_override,review_note,source_url
NH-2003-09,severe_storm,The official state hazard-mitigation plan identifies EO 2003-09 as severe storms and flooding,https://prd.blogs.nh.gov/dos/hsem/wp-content/uploads/2023/10/2023-NH-State-Hazard-Mitigation-Plan-Signed-10.5.23.pdf
