declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,EVENT_ID,EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344409,57437,2011-08-28 13:30:00,2011-08-28 21:00:00,C,county/county-equivalent,17,OXFORD,Flash Flood,,,0,0,100.00K,0.00K,Emergency Manager,Tropical Storm Irene moving north through western New England produced very heavy rain across western Maine. Flash flooding in the northwestern part of the state resulted in over a million dollars in damages to roads and bridges in Oxford and Franklin Counties.,Heavy rain from Tropical Storm Irene resulted in flash flooding in Peru.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344417,57437,2011-08-28 13:30:00,2011-08-28 21:00:00,C,county/county-equivalent,17,OXFORD,Flash Flood,,,0,0,27.00K,0.00K,Emergency Manager,Tropical Storm Irene moving north through western New England produced very heavy rain across western Maine. Flash flooding in the northwestern part of the state resulted in over a million dollars in damages to roads and bridges in Oxford and Franklin Counties.,Heavy rain from Tropical Storm Irene resulted in flash flooding in Roxbury.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344418,57437,2011-08-28 13:30:00,2011-08-28 21:00:00,C,county/county-equivalent,17,OXFORD,Flash Flood,,,0,0,330.00K,0.00K,Emergency Manager,Tropical Storm Irene moving north through western New England produced very heavy rain across western Maine. Flash flooding in the northwestern part of the state resulted in over a million dollars in damages to roads and bridges in Oxford and Franklin Counties.,Heavy rain from Tropical Storm Irene resulted in flash flooding in Rumford.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344421,57437,2011-08-28 13:30:00,2011-08-28 21:00:00,C,county/county-equivalent,17,OXFORD,Flash Flood,,,0,0,23.00K,0.00K,Emergency Manager,Tropical Storm Irene moving north through western New England produced very heavy rain across western Maine. Flash flooding in the northwestern part of the state resulted in over a million dollars in damages to roads and bridges in Oxford and Franklin Counties.,Heavy rain from Tropical Storm Irene resulted in flash flooding in Woodstock.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344544,57455,2011-08-28 13:30:00,2011-08-28 21:00:00,C,county/county-equivalent,17,OXFORD,Flood,,,0,0,20.00K,0.00K,Emergency Manager,Tropical Storm Irene moving north through western New England resulted in very heavy rainfall in western Maine. Small rivers and streams throughout Oxford and Franklin counties flooded resulting in numerous road washouts.,Heavy rain associated with Tropical Storm Irene sent small rivers and streams into flood throughout Oxford County.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344445,57445,2011-08-28 13:35:00,2011-08-29 00:30:00,C,county/county-equivalent,17,OXFORD,Flood,,,0,0,0.00K,0.00K,Official NWS Observations,Tropical Storm Irene moving north through western New England resulted in very heavy rainfall across western Maine. Several main stem rivers rose above flood stage resulting in little if any damage.,"Heavy rain from Tropical Storm Irene resulted in flooding on the Swift River in Roxbury (flood stage 7.0 ft), which crested at 10.6 ft."
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344466,57445,2011-08-29 03:07:00,2011-08-29 18:38:00,C,county/county-equivalent,17,OXFORD,Flood,,,0,0,0.00K,0.00K,Official NWS Observations,Tropical Storm Irene moving north through western New England resulted in very heavy rainfall across western Maine. Several main stem rivers rose above flood stage resulting in little if any damage.,"Heavy rain from Tropical Storm Irene resulted in flooding on the Androscoggin River at Rumford (flood stage 15.0 ft), which crested at 15.8 ft."
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,339921,56732,2011-08-28 15:00:00,2011-08-28 16:30:00,C,county/county-equivalent,21,PISCATAQUIS,Flash Flood,,,0,0,0.00K,0.00K,Park/Forest Service,"Hurricane Irene made a final landfall around New York City as a Category 1 hurricane then weakened to a tropical storm while lifting northeast across New England. The storm then transitioned to a post-tropical cyclone across northwest Maine during the night of the 28th.|Tropical Storm Irene brought heavy rains and gusty winds to northern and eastern Maine through the afternoon into the night of the 28th. Sustained winds generally ranged from 20 to 30 mph...locally up to around 35 mph. A peak wind gust of 63 mph was reported at Sedgwick during the late afternoon. Wind gusts across northern and eastern Maine generally ranged from 30 to 40 mph...with localized gusts of 50 to 60 mph with convective elements. The winds toppled trees and power lines...with the most extensive damage from Piscataquis county southward across Downeast Maine. Around 30,000 customers lost power across these areas...with scattered power outages across northern Maine.|Rainfall totals across northern and eastern Maine generally ranged from 1.50 to 3.00 inches...with localized totals of 4.00 to 5.00 inches. Isolated totals approaching 10.00 inches were reported around Baxter State Park where upslope into the mountains enhanced rainfall. No significant river or stream flooding was reported across the region. However...flash flooding in Baxter State Park did wash out numerous roads.|The minimum surface pressure reported during the storm was around 985 mb. Storm surge was not a factor during the storm...with no tornadoes reported.",Tropical Storm Irene brought very heavy rain to the higher terrain of northern Piscataquis county. Moisture upsloping into the mountains of Baxter State Park produced from 6.00 up to nearly 10.00 inches of rain. The heavy rain led to flash flooding which washed out numerous roads around the park.
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344495,57445,2011-08-28 19:15:00,2011-08-29 06:39:00,C,county/county-equivalent,25,SOMERSET,Flood,,,0,0,25.00K,0.00K,Official NWS Observations,Tropical Storm Irene moving north through western New England resulted in very heavy rainfall across western Maine. Several main stem rivers rose above flood stage resulting in little if any damage.,"Heavy rain from Tropical Storm Irene resulted in flooding on the Carrabasset River at North Anson (flood stage 15.0 ft), which crested at 20.5 feet."
ME-ACTION-2011-08-26-state-of-emergency-declaration,,Paul R. LePage,State of Emergency Declaration,2011-08-26,https://www.maine.gov/governor/lepage/official-documents/executive-orders-archive.html,344499,57445,2011-08-29 00:15:00,2011-08-30 01:45:00,C,county/county-equivalent,25,SOMERSET,Flood,,,0,0,0.00K,0.00K,Official NWS Observations,Tropical Storm Irene moving north through western New England resulted in very heavy rainfall across western Maine. Several main stem rivers rose above flood stage resulting in little if any damage.,"Heavy rain from Tropical Storm Irene resulted in flooding on the Kennebec River at Skowhegan (flood stage 35000 cfs), which crested at 75000 cfs."
