declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
PA-EO-2024-04,PA,Josh Shapiro,2024-04,executive_order,administrative,2024-04 – PA Permit Fast Track Program,2024-11-19,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2024-04.pdf
PA-EO-2024-02,PA,Josh Shapiro,2024-02,executive_order,administrative,2024-02 – Office of Gun Violence Prevention,2024-09-09,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2024-02.pdf
PA-EO-2024-03,PA,Josh Shapiro,2024-03,executive_order,administrative,2024-03 – Housing Action Plan and Addressing Homelessness,2024-09-12,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2024-03.pdf
PA-EO-2020-05,PA,Tom Wolf,2020-05,executive_order,administrative,2020-05 - Health Care Reform Council,2020-10-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2020-05.pdf
PA-EO-2014-04,PA,Tom Corbett,2014-04,executive_order,administrative,2014-04 - Transition Period for the Pennsylvania Health Care Cost Containment Council,2014-07-01,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2014_04.pdf
PA-EO-2023-16,PA,Josh Shapiro,2023-16,executive_order,administrative,2023-16 – Public Private Partnership,2023-06-09,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-16.pdf
PA-EO-2007-09,PA,October,2007-09,executive_order,administrative,2007-09 - Governor's Advisory Council on Rural Affairs,2007-10-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2007_09.pdf
PA-EO-1995-4,PA,WHEREAS,1995-4,executive_order,administrative,1995-04 Monitoring Supplies of Petroleum Products,1995-07-10,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1995_4.pdf
PA-EO-2007-08,PA,September,2007-08,executive_order,administrative,"2007-08 - Strategic Development Area, Lehigh County",2007-09-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2007_08.pdf
PA-EO-2017-07,PA,Tom Wolf,2017-07,executive_order,administrative,2017-07 - Governor's Invasive Species Council,2017-12-20,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2017-07.pdf
PA-EO-1990-07,PA,,1990-07,executive_order,administrative,1990-07 - Interagency River Island Task Force,1990-10-17,,True,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1990_7.pdf
PA-EO-2022-04,PA,Tom Wolf,2022-04,executive_order,administrative,2022-04 – State Advisory Council,2022-10-05,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2022-04.pdf
PA-EO-2023-01,PA,Tom Wolf,2023-01,executive_order,administrative,2023-01 – Pennsylvania Longitudinal Data System (PALDS),2023-01-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-01.pdf
PA-EO-2007-07,PA,June,2007-07,executive_order,administrative,2007-07 - Subsidized Child Care Providers Exempt From Certification or Regulation,2007-06-14,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2007_07.pdf
PA-EO-1987-09,PA,WHEREAS,1987-09,executive_order,administrative,1987-09 - Allocation of State Low-Income Housing Credit Authority Under the Internal Revenue Code of 1986,1987-04-22,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1987_9.pdf
PA-EO-2016-08,PA,Tom Wolf,2016-08,executive_order,administrative,2016-08 - Rescission of Executive Orders,2016-12-05,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2016-08.pdf
PA-EO-2001-02,PA,WHEREAS,2001-02,executive_order,administrative,2001-02 - State Employee Combined Appeal,2001-02-14,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2001_2.pdf
PA-EO-2012-05,PA,Tom Corbett,2012-05,executive_order,extension,2012-05 - Commonwealth Continuity of Government,2012-04-30,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2012_05.pdf
PA-EO-2023-10,PA,Josh Shapiro,2023-10,executive_order,administrative,2023-10 – Governor’s Advisory Commission on African American Affairs,2023-06-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-10.pdf
PA-EO-2004-06,PA,January,2004-06,executive_order,amendment,2004-06 As Amended - Minority and Women-Owned Business Opportunities,2011-01-17,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2004_6_as_amended.pdf
PA-EO-2016-02,PA,Tom Wolf,2016-02,executive_order,amendment,2016-02 Amended - Minimum Wage for Employees of the Commonwealth and of Organizations Receiving State Contracts,2022-01-25,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2016_02.pdf
PA-EO-2019-01,PA,Tom Wolf,2019-01,executive_order,administrative,2019-01 - Commonwealth Leadership in Addressing Climate Change and Promoting Energy Conservation and Sustainable Governance,2019-01-08,,True,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2019-01.pdf
PA-EO-1987-10,PA,,1987-10,executive_order,administrative,1987-10 - Highway Safety,1992-11-25,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1987_10.pdf
PA-EO-2023-06,PA,Josh Shapiro,2023-06,executive_order,administrative,2023-06 – Rescission of Executive Order,2023-01-27,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-06.pdf
PA-EO-1996-10,PA,WHEREAS,1996-10,executive_order,administrative,1996-10 - State Employee Assistance Program,1996-12-20,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1996_10.pdf
