declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
TX-PROCLAMATION-2022-09-19-governor-abbott-renews-border-disaster-proclamation-in-september-2022,TX,Greg Abbott,PROCLAMATION-2022-09-19-governor-abbott-renews-border-disaster-proclamation-in-september-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In September 2022,2022-09-19,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-disaster-proclamation-in-september-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-disaster-proclamation-in-september-2022
TX-PROCLAMATION-2022-09-14-governor-abbott-renews-wildfire-disaster-proclamation-in-september-2022,TX,Greg Abbott,PROCLAMATION-2022-09-14-governor-abbott-renews-wildfire-disaster-proclamation-in-september-2022,emergency_declaration,extension,Governor Abbott Renews Wildfire Disaster Proclamation In September 2022,2022-09-14,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-september-2022,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-september-2022
TX-PROCLAMATION-2022-08-30-governor-abbott-renews-drought-disaster-declaration-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-30-governor-abbott-renews-drought-disaster-declaration-in-august-2022,emergency_declaration,extension,Governor Abbott Renews Drought Disaster Declaration In August 2022,2022-08-30,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-august-2022
TX-PROCLAMATION-2022-08-25-governor-abbott-renews-disaster-declaration-for-uvalde-country-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-25-governor-abbott-renews-disaster-declaration-for-uvalde-country-in-august-2022,emergency_declaration,extension,Governor Abbott Renews Disaster Declaration For Uvalde County In August 2022,2022-08-25,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-uvalde-country-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-uvalde-country-in-august-2022
TX-PROCLAMATION-2022-08-23-governor-abbott-issues-flooding-disaster-declaration-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-23-governor-abbott-issues-flooding-disaster-declaration-in-august-2022,emergency_declaration,declaration,Governor Abbott Issues Flooding Disaster Declaration In August 2022,2022-08-23,,true,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-flooding-disaster-declaration-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-issues-flooding-disaster-declaration-in-august-2022
TX-PROCLAMATION-2022-08-20-governor-abbott-renews-covid-19-disaster-declaration-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-20-governor-abbott-renews-covid-19-disaster-declaration-in-august-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In August 2022,2022-08-20,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-august-2022
TX-PROCLAMATION-2022-08-20-governor-abbott-renews-border-disaster-declaration-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-20-governor-abbott-renews-border-disaster-declaration-in-august-2022,emergency_declaration,extension,Governor Abbott Renews Border Disaster Declaration In August 2022,2022-08-20,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-disaster-declaration-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-disaster-declaration-in-august-2022
TX-PROCLAMATION-2022-08-15-governor-abbott-renews-wildfire-disaster-proclamation-in-august-2022,TX,Greg Abbott,PROCLAMATION-2022-08-15-governor-abbott-renews-wildfire-disaster-proclamation-in-august-2022,emergency_declaration,extension,Governor Abbott Renews Wildfire Disaster Proclamation In August 2022,2022-08-15,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-august-2022,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-august-2022
TX-PROCLAMATION-2022-08-05-governor-abbott-renews-drought-disaster-declaration,TX,Greg Abbott,PROCLAMATION-2022-08-05-governor-abbott-renews-drought-disaster-declaration,emergency_declaration,extension,Governor Abbott Renews Drought Disaster Declaration In August 2022,2022-08-05,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration
TX-PROCLAMATION-2022-07-26-governor-abbott-renews-disaster-proclamation-for-uvalde-county,TX,Greg Abbott,PROCLAMATION-2022-07-26-governor-abbott-renews-disaster-proclamation-for-uvalde-county,emergency_declaration,extension,Governor Abbott Renews Disaster Declaration For Uvalde County In July 2022,2022-07-26,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-proclamation-for-uvalde-county,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-proclamation-for-uvalde-county
