source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
GA-EO-06-22-21-02,GA-EO-05-28-21-02,extends,05.28.21.02,official_archive_description,high
GA-EO-06-15-21-01,GA-EO-05-28-21-02,extends,05.28.21.02,official_archive_description,high
GA-EO-03-31-21-02,GA-EO-03-12-21-01,extends,03.12.21.01,official_archive_description,high
GA-EO-04-03-20-02,GA-EO-04-02-20-01,amends,04.02.20.01,official_archive_description,high
GA-EO-03-30-20-02,GA-EO-03-20-20-02,amends,03.20.20.02,official_archive_description,high
GA-EO-01-04-16-01,GA-EO-11-16-15-02,terminates,11.16.15.02,official_archive_description,high
