source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
AZ-2025-11,AZ-2024-01,termination,Rescinding Outdated Executive Orders,https://azgovernor.gov/office-arizona-governor/executive-order/2025-11,high
