declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
NV-EMERGENCY-EO-TEMPLATE,Joe Lombardo,EMERGENCY-EO-TEMPLATE,Declaration of Emergency The Davis Fire,2024-09-07,https://www.gov.nv.gov/executive-actions/emergency-orders/2024-emergency-orders/eo-template/
